actor_id,actor
23648,Priscilla Barnes
129437,Shani Wallis
81970,John Garfield
222131,Lucas Neff
51297,Jonah Bobo
1101,Carl Weathers
1034704,Paul Brannigan
84468,Laine MacNeil
31713,Brían F. O'Byrne
72055,Tawny Kitaen
1645099,David Barnes
1750,DeForest Kelley
936226,Resmine Atis
56910,Susie Essman
122552,Anna Hoelck
8435,Stephen Dillane
689,Kate Capshaw
34051,Sarah Dubrovsky
92747,Jennifer Batter
15829,Linda Larkin
2778,Dennis Hopper
221985,Jamie Blackley
29406,Joey Ansah
1420204,Michael E. Williamson
74570,Ron Glass
61904,Christina Vidal
32907,Nick Swardson
92745,Quinn Hunchar
227886,Joshua Weigel
995,Vas Blackwood
27570,Anna Katarina
7192,Leo McKern
18993,Stuart Graham
82843,Andy Cohn
51992,Odette Annable
68851,Ricky Dean Logan
151433,Joe Urla
11076,David Hyde Pierce
21430,Natassia Malthe
104035,Godfrey Cambridge
10297,Matthew McConaughey
59642,Sandra Hess
62477,Antonio Monroy
6769,Joseph Mascolo
100705,Anas Wellman
18472,Kevin Corrigan
13364,Julie Cox
1165268,Felipe Camacho
2232,Michael Keaton
58907,Elias Toufexis
1100,Arnold Schwarzenegger
16523,Burgess Meredith
1217281,Jack Hallett
78730,Oliver James
571335,Christopher Corey Smith
109941,Kristen Quintrall
22063,James Frain
5274,Patrick Bauchau
59689,Nancy McDoniel
110171,Casey Gooden
25638,Mark Lester
1040469,Kim Matula
73931,Bette Midler
202893,Nick Roth
19223,Nathan Bexton
88029,Alison Brie
1331901,Alan Dukes
766,Ashraf Barhom
226774,Amancaya Aguilar
934737,Alisa Khazanova
81388,Steve Howey
8256,Anne Heche
976,Jason Statham
1471,Ed Gale
13362,Alec Newman
64715,Patrick Van Horn
20006,Christopher Reeve
43976,Rosalind Cash
5292,Denzel Washington
778,John Ashton
77517,Isabelle Fuhrman
26715,Robert Klein
12656,Joanne Whalley
21344,Kate Lynn Evans
99,Amanda Plummer
1178527,Jillian Stacom
27855,Shannyn Sossamon
84835,Shoshana Bush
2712,Michael Biehn
382,Bob Hoskins
92326,Constance Marie
90325,Luca Calvani
7173,Cab Calloway
64136,Misty Upham
5587,Hank Azaria
69924,J. Evan Bonifant
6614,Cole Hauser
220232,Luke Pasqualino
65919,Lance Crouther
85470,Kangana Ranaut
132,Scott MacDonald
19456,Nia Peeples
1281,Freddie Highmore
101519,Naturi Naughton
15109,Lisa Roberts Gillan
47882,Cynthia Gibb
35701,Dave Sheridan
61151,Jan Tříska
68719,Derrick Branche
15998,Joseph Ruskin
58693,Dean Andrews
73889,Joe Folau
4302,Walter Brennan
18285,Jennifer Esposito
26858,Malcolm Terris
41884,Jasper Polish
64721,Kevin Spirtas
5081,Emily Blunt
83356,Jamie Campbell Bower
9140,James Faulkner
52852,Kat Dennings
1555914,Raquel Nave
24815,Dorothy McGuire
1140163,Katelynn Rodriguez
94196,Kelsey Lewis
2769,Natalie Wood
1221056,Dorothy Atkinson
105158,Shane McDermott
1420663,Lyndon Smith
11511,Daniel Stern
76464,Annika Peterson
56930,David Selby
26466,Caroline Kava
145814,Gage Golightly
17343,Robert Knepper
7498,Eion Bailey
5661,Matthew Gray Gubler
3463,Roy Kinnear
27976,Harvey Pekar
25136,Ken Stott
9221,Donald Pleasence
90163,Ben Piazza
29803,Madeline Kahn
1121635,Rebecca Dayan
2516,Anthony Zerbe
76068,Michael Dorman
1263942,Parker Riggs
6199,Miriam Margolyes
16377,Jerry Seinfeld
15544,Bonnie Henna
13389,Charlie Korsmo
1840,Gordon Brown
223797,Bronson Dudley
23532,Jason Bateman
12645,Jeffrey DeMunn
18354,Bridget Moynahan
1298888,Lindsay Torrance
69119,Garikayi Mutambirwa
83437,Pauline Collins
2041,Dr. Dre
117458,Brian Downey
120832,Kasia Smutniak
929906,Jared Gilman
77801,Marques Houston
11390,Peter O'Toole
119810,Geoff Gustafson
118357,Delphine Chanéac
18364,George Segal
58392,Kristen Cloke
15112,Tom Selleck
25869,Reiko Aylesworth
886,William Fichtner
61835,Trieu Tran
1288715,Elizabeth Streb
6913,Ellen Barkin
12098,Chris Miller
169747,Sean Rogerson
22600,Edmund Gwenn
52478,Rachel Blanchard
58711,Kirsten Baker
11091,Brett Ratner
167689,Dyllan Christopher
60705,Thomas Ian Griffith
207549,Perdita Weeks
19207,Timothy Bottoms
61110,Fred Armisen
55776,Holly Valance
52422,Michael DeLorenzo
136530,Mark Valley
8659,John Terry
85881,Sanjay Dutt
32362,Jon Bon Jovi
38782,Leah Purcell
82170,Jeanne Crain
58758,Deobia Oparei
4789,Bob Peck
1184745,Joe Marino
65334,Michael Des Barres
86920,Pato Hoffmann
16850,Rose McGowan
1276,Patricia Clarkson
2877,Ralph Macchio
73589,Johnny Whitworth
86561,Polly Noonan
17764,Charles S. Dutton
39601,Howard Keel
186573,Zack Duhame
4090,Shirley MacLaine
64929,Jack Gilford
45378,Sandahl Bergman
95789,Georgina Cates
92866,China Chow
138323,Persia White
226775,Kahiry Bess
50400,Christopher Hart
64295,Alan Ritchson
5916,Rosario Dawson
72754,Elissa Knight
42289,Tyler Steelman
52797,Robert Musgrave
1163023,Marcos Luna
76547,Aksel Hennie
3908,Tony Denman
136191,Min Tanaka
62410,Sammo Hung
221600,Monica Raymund
1279279,Virginia Gardner
5140,Wes Craven
1540680,Maleah Nipay-Padilla
1114903,Matthew-Lee Erlbach
96974,Carlo Cecchi
61983,Jason Marsden
14701,Carroll Baker
504787,Grace Gummer
78150,Joshua Cox
17283,Rupert Evans
3019,Olympia Dukakis
92744,Jessica Duffy
21911,Shu Qi
82695,Austin Basis
21818,Lesley Ann Warren
1008607,Sophie Nélisse
235278,Kumar Gaurav
34502,Kellan Lutz
100567,Kerry O'Malley
57578,MyAnna Buring
1645097,Dottie Alexander
1304331,Paul Briganti
64341,Amanda Brooks
3362,Judith Anderson
1376003,Sherri Eakin
27858,Adam Trese
76215,Adrian Lester
42545,Ron Jeremy
71070,Amanda Seyfried
9126,Edward Fox
92019,Shannon Eagen
1677569,Ken Roht
43372,Stacy Edwards
153516,Ryan McDonald
74302,Cory Hardrict
58799,Dana Kimmell
1423672,Dan Gill
1121400,Johnny Flynn
84698,Jessica Lowndes
58643,Linda Emond
1251573,Paloma Guzmán
54790,David Della Rocco
74151,Jason Spevack
2547,Bruce Boxleitner
1517668,Kyan DuBois
13936,Frankie Faison
1224812,Denny Kirkwood
1346157,Jacqueline Heinze
229395,István Lénárt
53650,Anthony Mackie
7907,John Ratzenberger
20847,Michelle Horn
8263,Andrea Martin
83458,Stephanie Jacobsen
1117770,Talal El-Jordi
10961,Gavin Rossdale
224188,Jack Scanlon
8329,Radha Mitchell
68122,Tim Daly
1080337,David Moroni
9907,Honor Blackman
67837,Jacki Weaver
87879,Ingrid Bolsø Berdal
3905,William H. Macy
27422,Bruce Payne
32808,Alexander Morton
33457,Amy Aquino
133670,Hal Linden
58682,Heidi Marnhout
18847,Irene Papas
1981,Alfre Woodard
1163026,Ni Made Megahadi Pratiwi
200,Nancy Cartwright
1470,Wayne Duvall
968006,Katherine McNamara
66741,Taylor Handley
61831,Sammi Hanratty
12080,Conrad Vernon
20766,Richard E. Grant
15070,Ken Foree
44728,Cameron Mitchell
23495,Jonathan Jackson
550843,Elizabeth Olsen
11492,Clark Gable
6861,Andre Braugher
139654,Genevieve O'Reilly
124547,Nicole Leigh
449,Jay Baruchel
1920,Winona Ryder
12224,Alec Mapa
111177,Mary Makhatho
8872,Rick Moranis
1286,Julia Winter
31383,Caroline Dhavernas
47874,Richard Wilson
70767,Drea de Matteo
141034,Billy Magnussen
4094,Jack Kruschen
69636,Ti Lung
64710,Reeve Carney
86308,Shari Albert
658,Alfred Molina
91486,Tommy Dysart
2219,Tobey Maguire
19335,Sylvia Miles
33397,Sarah Bolger
19538,Rachael Taylor
2388,Jonathan Frakes
17483,Michael Maloney
211993,Caitlin Fitzgerald
1082650,Bob Barr
2884,Darren Dalton
17839,Pierfrancesco Favino
67764,Jerry Reed
72638,Tracy Letts
55425,John Ross Bowie
10883,Rick Yune
78341,Ryan Pinkston
49832,R. D. Call
15440,Jared Harris
9825,Saffron Burrows
19752,Guy Boyd
41236,Ron Moody
12982,Peter Capaldi
84218,Kiowa Gordon
9575,Jada Pinkett Smith
8498,James Anderson
14796,Jeanne Bates
1534,Chris Elliott
67369,Don Brodie
14328,Steve Kahan
85,Johnny Depp
25023,Anne Ramsay
543261,Karen Gillan
18345,Brenda Fricker
109432,Li Bingbing
1137,Juliette Binoche
74687,Stella Maeve
9780,Angela Bassett
15105,Mike Hagerty
2680,Donnie Wahlberg
52775,Kristin Chenoweth
57351,George Gaynes
1390486,Dana Blackstone
2140,Monica Potter
11158,Ernest Liu
21958,Mark Rydell
69489,Jasmine Trinca
42200,Lennie Loftin
1300290,Millen Baird
1070686,Rafael Estephan
21721,Dean Cain
90597,Micah Sloat
120608,Sonia Manzano
83313,Melanie Mayron
7303,Vera Miles
76793,Irrfan Khan
24737,Oliver Smith
55422,Elaine Hendrix
1354256,Emily Rogers
1697858,Steve Moses
142956,Logan White
37048,Max Lewis
558543,Dave Koenig
5170,Mike Starr
163554,Bill Walton
1400937,Jessica Morales
9315,Marilyn Manson
68537,Ollie Ryall
1388079,Winston Simon
11477,Ray Liotta
52420,John Newton
56083,Tim Dugan
1337598,Alison Raimondi
2449,Kevin McNally
83285,Leah Pipes
47654,Paul McGann
14344,Stuart Wilson
3830,Jean Seberg
78749,Hrithik Roshan
60890,Marc Silvestri
105762,Jimmy Jean-Louis
11804,Duane Whitaker
6638,Maureen Lipman
123102,Yousuf Azami
1582,James Duval
43945,Alex Boling
109649,Matt Stern
7166,Kevin Pollak
31242,Alison Lees-Taylor
217510,Christian Maelen
1271493,Ashley Head
1067604,Dylan Smith
101432,John Dullaghan
66250,James Larkin
18916,Kevin J. O'Connor
2958,Diana Scarwid
430313,Jan Broberg
998458,Gavin McInnes
16841,Brett Cullen
56675,Anson Mount
12132,Michael Rooker
4961,Gabriele Ferzetti
1121786,Odeya Rush
2693,Gale Hansen
8927,Jack Taylor
84115,Jason Weaver
10160,Rhonda Fleming
11616,Olivia Williams
239150,Ashleigh Gryzko
582852,Madeline Vail 
17857,Shaun Toub
93339,Young Jeezy
49971,Jennifer Ehle
5588,Alicia Silverstone
117437,Patrick St. Esprit
56082,Tony Diaz
65362,Holliston Coleman
47773,Paul Mazursky
70904,Michelle Dockery
1298586,Amy Badberg
224181,Jai Courtney
51812,Nicol Williamson
44649,Violante Placido
20623,Wendy Makkena
103071,John Agar
1219446,Panou
5247,John Fiedler
92774,Lisa Vidal
1192653,Sonia Todd
38943,Martin Luther
1099170,Annika Marks
13550,Elias Koteas
1607178,Glen Wallace
16619,Mr. T
936143,Sophia Bairley
8902,Sid Caesar
1274508,Jaeden Lieberher
4757,Rupert Everett
20493,Sydney Tamiia Poitier
972951,Cozi Zuehlsdorff
111455,Katy Perry
31365,John Kassir
6355,Roy Scheider
6365,Desmond Harrington
63311,Shaun Evans
8874,Ernie Hudson
1308965,Jason Regier
57096,Maynard Eziashi
59315,Olivia Wilde
70785,Anita Briem
47722,George Cole
85686,Tanaaz Currim Irani
86275,Veronica Russell
1263112,Linda Cieslik
57494,Lisa Ganjhu
73127,Joseph Julian Soria
28782,Monica Bellucci
52930,Carlos Jacott
71266,Lynne Thigpen
88816,Noah Ringer
2642,Leo G. Carroll
88460,Anna Lee
15033,Justin Long
44905,Charis Michelsen
16742,Kagiso Kuypers
223518,Tatum Etheridge
14831,David Wayne
96047,Chase Wright Vanek
96018,Robert Belushi
103,Mark Ruffalo
4,Carrie Fisher
11064,David Strathairn
55259,Paul Rodríguez
38559,Christopher Lambert
29711,Krista Errickson
5176,Sam McMurray
84221,Charlie Bewley
93820,Reagan Gomez-Preston
27772,John Ritter
4307,Claude Akins
1810,Heath Ledger
105236,Chris Carey
59860,Alice Eve
143307,Marilyn Norry
995587,Chao Li Chi
122503,Liu Yifei
3911,John Carroll Lynch
95047,Graham McTavish
3542,Barney Clark
113228,Tinarie Van Wyk-Loots
38670,Camilla Belle
107451,Rowan Isaacson
68750,Robert Townsend
73128,Skylar Astin
81364,Olivia Munn
15008,Ann Miller
103900,Darryl McDaniels
1525270,Robert Lin
5346,Dan Futterman
90596,Katie Featherston
932191,Tammi Katherine Jones
94675,Mark James
111176,Alex Michaeletos
19797,Marlee Matlin
60371,Tim Shadbolt
203772,Teddy Geiger
119592,Aubrey Plaza
16866,Jennifer Lopez
70518,Jo Hartley
114372,Danielle Campbell
19127,Wen Yann Shih
65297,Meredith Braun
13716,Carl Bernstein
28010,David Ogden Stiers
84933,Mary J. Blige
19760,Jay Brannan
1287700,Ralitsa Paskaleva
51391,Frankie Muniz
41314,Zineb Oukach
46853,Norma Aleandro
95597,Jack Ging
94550,Jim Hutton
164205,T.R. Knight
33654,Breckin Meyer
5064,Meryl Streep
16756,Jimi Mistry
94836,Lance Percival
1375346,Chaon Cross
5953,Spike Jonze
125046,Gail Kim
46594,Brian H. Dierker
93944,Paula Raymond
1222446,Glynis Barber
38560,Lou Diamond Phillips
66646,Atticus Shaffer
824,Ethan Suplee
20251,Mike Estes
1286744,Steele Stebbins
726,Jack Weston
27888,Raúl Juliá
55062,Tabu
121953,Stephanie Szostak
854,James Stewart
219737,Matt Cross
1936,Martin Balsam
58955,Kevin McDonald
97695,Peter Kwong
174462,Lara Jill Miller
15830,Jonathan Freeman
1223718,Rizwan Manji
23680,Dee Bradley Baker
584143,Yukiyoshi Ozawa
8894,Jeff Conaway
18327,Wendy Gazelle
1118577,Lowell Landes
2283,Stanley Tucci
84214,Taylor Lautner
56857,Peter Facinelli
176031,Todd Barry
80866,Nell Carter
2628,Kiefer Sutherland
200920,Amber Marshall
53247,Chaka Forman
82785,Emily Osment
1532950,Richard Lobb
55788,Keith Dallas
85500,Sab Shimono
37058,Anne-Marie Duff
90453,Nikita Hopkins
5461,Eddie Collins
62893,Craig Wasson
116277,Nathalie Kelley
55637,Brian Hooks
47177,Jørgen Langhelle
925,Paul Guilfoyle
1645100,Kevin Barnes
10863,Paul Anthony
551462,Katie Parker
57921,Kitty Winn
23626,Liev Schreiber
1108907,Nick Robinson
142290,Mark Killeen
19775,James Lance
139473,Michael Eisner
1417798,Amber Marie Bollinger
112600,Marc Donato
30002,Guy Kibbee
4237,Erykah Badu
15412,David Clennon
41230,John Astin
1451543,Kofi Siriboe
35192,Burt Ward
15864,Clarence Williams III
88322,Liam Boyle
10399,Teri Polo
58428,Philip Winchester
51042,Niamh Wilson
9828,Garrett Hedlund
2268,Warren Clarke
973,Jason Flemyng
9067,Frank Morgan
80676,Jordan Nagai
218973,JoJo Wright
55899,Rhys Wakefield
7164,Frank Vincent
148125,Gabriel Hogan
110743,Stephen Boss
201391,Michael MacKenzie
32300,Johnny Harris
14950,Jim Norton
96744,Victoria Profeta
14438,Henry Bergman
1272162,Anna Gurji
57250,Robin Shou
21605,Dirk Bogarde
9872,Joseph Wiseman
1189933,Doug Berholt
1136406,Tom Holland
61981,Michael Clarke Duncan
16743,Arnold Vosloo
58019,Ethan Embry
34287,Bill Goodwin
52890,Richard Coyle
59283,Dan Byrd
21485,Blake Clark
60652,Darren Shahlavi
72576,Jason Bonham
78595,Wes Ramsey
45282,Robert Hill
219852,Ariel Levy
35780,Amitabh Bachchan
9572,Mary Alice
53493,Kal Penn
1780202,Jillian Estell
67524,Leo Rossi
7472,Richmond Arquette
18974,Laura Prepon
35705,Regina Hall
52116,Wendy Raquel Robinson
58412,Courtney Taylor Burness
72440,Brendan Fehr
9191,Timothy Spall
6066,Dash Mihok
73836,Laura Regan
99360,John Canada Terrell
65310,Kenny Ortega
11040,Gustaf Hammarsten
100701,Rob Devaney
37625,Andrew Garfield
679,Franka Potente
224753,Brooke Newton
33937,Jana Kaderabkova
1191167,Steve Diasparra
1263111,Kyle Hoskins
1925,Vincent Cassel
9364,Gloria Foster
95023,Oliver Milburn
2053,Bill Paxton
52848,Isla Fisher
20526,Maï Anh Le
57342,Vince McMahon
12851,Ally Sheedy
441898,Ben Davies
74337,Dana Snyder
17859,Wendell Pierce
238147,Darling Narita
66804,Gregory Hines
23621,Hannah Taylor-Gordon
11901,Dennis Franz
62856,Seth Meyers
77277,Nate Parker
11151,Nick Cassavetes
7497,Holt McCallany
1512789,Ryan McCartan
133511,Sergio Carlo
13309,Oprah Winfrey
58953,Faune A. Chambers
12833,Edward Burns
41662,Lindsay Sloane
2372,Ron Perlman
15497,Pádraic Delaney
106190,Tom Stedham
12261,Jason Patric
71797,Alex Gibney
1047316,Felipe Rose
22132,M.C. Gainey
146034,Myles Paige
1131554,Evan Silverberg
1257819,Daniella Pineda
83108,Alex Thomas
16215,Karen Young
58210,"Ernie Reyes, Jr."
56552,Sean Chapman
18298,Tony Danza
10557,Paul Simon
563413,Paola Mendoza
70643,Jordan Garrett
117314,Philip Quast
56357,Jonathan Breck
90744,Karl Girolamo
13308,Akosua Busia
550825,Chase Armitage
515628,Sofia Black-D'Elia
6385,William Richert
64181,Dave Goelz
543350,Thommy Pollard 
134488,Sara Malakul Lane
15531,Ossie Davis
479656,Kathryn McCormick
52300,Claudia Christian
70519,Andrew Shim
417,Ginnifer Goodwin
115680,Sarah Lancashire
18300,Eddie J. Fernandez
565402,Deems Taylor
13728,John McMartin
42710,Keegan Connor Tracy
1222726,Jacob Zachar
7018,Richard Curtis
12139,Lolita Davidovich
2956,Amanda Peet
64822,Jerzy Kosinski
21484,Todd Allen
68534,Brendan Mackey
57493,Daryl Isaacs
13472,Tim Curry
1223629,Dan Marino
39556,Dana Davis
11678,Rainn Wilson
112743,Jesse Kuhn
1350,Irène Jacob
1188935,Amber Willenborg
120724,Jaden Smith
63547,Claudette Mink
10500,Carole Bouquet
122750,Leslie Uggams
936,Oliver Reed
7133,Max Casella
172935,Lloyd Owen
14331,Nestor Serrano
27116,Kevin Conway
5351,Kate Shindle
2481,Ian Bannen
80219,James Roday
33449,Essie Davis
18352,Patrick Dempsey
30429,Stan Collymore
21198,Peter Sohn
91474,Elizabeth of Toro
972306,Rebecca Griffiths
37059,Nicholas D'Agosto
83585,Sasha Barrese
40979,Andrew Keegan
55093,Scott Baio
38085,Michael O'Keefe
1037691,Florence Hall
967734,Tonya Kay
77916,Carolyn Moss
19119,Mélanie Laurent
87297,Tannishtha Chatterjee
89705,Alexis Georgoulis
37884,Walter Slezak
61609,Doug Rand
17646,Sean McCann
71375,Alden Ehrenreich
1506492,Lily Autumn Page
33923,Mel Blanc
59254,Pablo Schreiber
1512021,Scarlett Estevez
6485,Busta Rhymes
33,Gary Sinise
1102621,Vithaya Pansringarm
59192,Emmanuelle Chriqui
116514,Eric Lange
168877,Finn Wittrock
2176,Tommy Lee Jones
230176,Eve
3001,Conrad Veidt
11022,Aaron Stanford
3291,Hugh Grant
12445,Sue Lyon
1527312,Mia Xitlali
56732,Fernanda Romero
1051092,Lisa Dodson
65284,Alexis Smith
113781,Peter Sherayko
235767,Colin O'Donoghue
141217,David Reale
82427,Adam Clayton
3392,Michael Douglas
55961,Courtland Mead
8768,Maia Morgenstern
11751,Kassie DePaiva
54651,Joey Fatone
8349,Martin Sheen
56159,Dana Carvey
99900,Lieux Dressler
3926,Albert Finney
35550,Danny Strong
1001716,Simon Nehan
2201,Max von Sydow
84261,Moran Atias
9309,Richard Pryor
1818,Paul Winfield
32486,Allen Payne
1282,David Kelly
3063,Tilda Swinton
14782,Andrew Robinson
985041,Ninja
25310,Dale Godboldo
1227250,Siobhan Marshall
1164826,Erik Allen
533016,Mario Yedidia
59882,Paz de la Huerta
130081,Robin Atkin Downes
184581,Hamish Linklater
44822,Starletta DuPois
1213580,Brian Dietzen
14371,Anthony Quayle
342,Eugene Byrd
56266,Fred Gwynne
59671,Clayne Crawford
12151,Montgomery Clift
56045,Matthew Davis
56903,Tracy Morgan
56867,Mark McKinney
69230,Lars Ulrich
2067,Calvin Lockhart
159985,Haley Hudson
16483,Sylvester Stallone
58635,Dominik García-Lorido
106837,Cory Everson
111002,Brady Coleman
73830,K. D. Aubert
23915,Pat Morita
2314,Peter Falk
157059,Jimmy Palumbo
1555912,Pierre Prieur
53515,Beatie Edney
1018729,Norma Argentina 
823,Jennifer Lien
56439,J. Trevor Edmond
40376,Lymari Nadal
205,Kirsten Dunst
814200,Arsher Ali
16937,Rex Linn
71836,Angela Jones
10409,Shelley Duvall
154182,Iqbal Theba
1240,Jack Kehler
15831,Frank Welker
16180,Robert Picardo
1242215,Christopher Moynihan
52396,Stefanie von Pfetten
90519,Christopher Curry
12,Alexander Gould
56471,Katy Murphy
27397,Anton Lesser
1078608,Lorenza Izzo
17494,Dennis Dugan
47653,Aidan McArdle
176497,Rachel Melvin
109156,Katia Winter
172994,Peter Shinkoda
28472,Adam Garcia
127281,Harrison Gilbertson
7038,Tai Thai
103190,Paul Matthews
70591,Philip Chan Yan-Kin
133212,Ryan Kwanten
21523,Ed Lauter
110884,Michael-Leon Wooley
219762,Andrew Neil
828,Guy Torry
36221,Sam Anderson
942021,Benjamin Weir
52139,Seth MacFarlane
81428,Jean-Louis Blondeau
12951,O.J. Simpson
57422,Jared Rushton
5589,John Glover
1256170,Jakob Salvati
1487595,Erik Schrody
7672,Reginald VelJohnson
10823,Kris Kristofferson
74309,Bee Vang
1158,Al Pacino
11389,John Lone
21561,Tim Matheson
17637,Taye Diggs
16108,Lee Meriwether
54423,Joe Torry
157616,Harper Roisman
87255,Cyndi Lauper
75122,Lachy Hulme
1109,Kevin Peter Hall
56949,Redd Foxx
1255,David Mamet
169200,Phyllis Smith
39125,Will Sasso
84206,Keshia Knight Pulliam
14104,Phil Hartman
72873,Michael Stuhlbarg
15789,Alex D. Linz
3205,Richard Lineback
1471194,Kevin Leslie
66700,Will Young
10669,Timothy Dalton
16406,Patricia Reyes Spíndola
973091,Ana Coto
8253,Robert Ryan
11701,Angelina Jolie
11154,Matt Ross
1267004,Gregory Russell Cook
29900,Jay Adams
86039,Mario Cimarro
69616,Bianca Kajlich
1934,Patricia Neal
7664,Joseph Cotten
1383623,Joe Coffey
210275,Cariba Heine
14061,Jacqueline Bisset
76792,Freida Pinto
168679,Michael Harding
80013,Trevor Matthews
162927,John Shepherd
162102,Myles Berkowitz
33532,Stark Sands
27106,Harley Jane Kozak
28768,Farrah Fawcett
108988,k.d. lang
10343,Hervé Villechaize
2245,Yvan Attal
8255,Warren Oates
73475,Adriano Giannini
20258,Thure Lindhardt
1746117,Andrew Jacobs
206759,Ralph Nader
87127,Paula Irvine
690,Jonathan Ke Quan
20805,Louise Lombard
42571,Susan Lynch
1187539,Lexie Sperduto
30614,Ryan Gosling
7431,Kevin Zegers
3899,Ken Watanabe
26283,Gerrit Graham
95624,Shirley Temple
31715,Azura Skye
18657,Laurel Holloman
115429,Janette Armand
146269,Artem Mishin
74747,Shahkrit Yamnarm
63232,Mary Birdsong
1102260,Lara Jean Chorostecki
15098,June Foray
9874,Bernard Lee
143742,Rachael Markarian
17788,Ralph Riach
20528,Jaran 'See Tao' Petcharoen
12482,Sonja Smits
108916,Rooney Mara
78498,Tony Perez
7632,Shelley Winters
93133,Christopher Scott Cherot
169349,Evan Arnold
3713,Frances Fisher
64917,Pascale Hutton
1734573,Kim Baldwin
21143,Allison Mackie
934219,Liam McIntyre
24365,Michel Subor
6576,Mark Rolston
8900,Dinah Manoff
1217137,Joey D'Auria
18976,Ashton Kutcher
198927,Sarah Drew
20810,Joely Richardson
11207,David Thewlis
89784,Phyllis Diller
31837,Dane Cook
935,Connie Nielsen
54854,Terry Alexander
47368,Barry Watson
1665,Eddie Marsan
57674,Alexa PenaVega
41297,Alex O'Loughlin
558926,Sage Ryan
4765,Jason Robards
73954,Anna Vareschi
30161,Donnie Dunagan
74278,K. C. Collins
12797,Glenn Morshower
11159,Cheech Marin
38942,Dana Fuchs
51684,Mehcad Brooks
20128,Clive Revill
70035,Maureen O'Hara
6968,Hugh Jackman
45446,Megan Follows
146031,Mark Herlehy
106839,Eugene Cernan
93379,Skyler Shaye
51755,Ian Ogilvy
57891,Joe Cocker
6751,Siobhan Fallon
21594,Chris Klein
693,Roshan Seth
2174,Kimberly Beck
22809,Keeley Hawes
2221,Leland Orser
346352,Diana Hardcastle
21292,Alain Goulem
144301,Shannon Beckner
13241,Estella Warren
18248,Mary-Louise Parker
2052,Christopher Dunne
51381,Michael Weston
157961,Michael Goodwin
60848,James Oliver
86264,Jeffrey Chyau
34315,Adele Mara
5827,Hermione Baddeley
68849,Shon Greenblatt
185805,Jason Jones
60847,GQ
16145,Youki Kudoh
1391420,Miyavi
97778,Amie Petersen
66536,Jack Carpenter
10080,JoBeth Williams
155173,James McCaffrey
125025,Joey King
78020,Mitch Cohen
15319,Henry Czerny
7706,Roxane Mesquida
479,Jamie Draven
52037,Robert Ri'chard
85889,Arshad Warsi
45566,Roger Bart
11067,Terry Kinney
21163,Gary Cole
82582,Matthew Brent
37252,Yvonne Zima
7404,Sarah Silverman
57145,Ellie Chidzey
503103,Vanessa Bayer
45827,Ashley Greene
28412,Rebecca De Mornay
20124,Gene Tierney
65554,Olivia Barash
591,Brion James
17140,Abigail Breslin
59231,Joel David Moore
86432,Dionne Quan
96167,Ian Renwick
93218,Jolie Vanier
186466,Sydney Jackson
35189,Peter Breck
48530,Maurice Compte
19292,Adam Sandler
1515535,Barbara Brenner
52480,Eddie Kaye Thomas
21131,Joe Lo Truglio
20472,Norah Jones
50217,Michael Kelly
86530,Chilton Crane
44155,Hrant Alianak
132856,Tim Heidecker
933160,Suraj Sharma
12977,Malik Yoba
7399,Ben Stiller
198150,Ike Barinholtz
37777,Hardy Krüger
77996,Asa Butterfield
5296,James Ransone
237455,Sam Claflin
82643,Iris Graham
31166,Henry Ian Cusick
7062,Andrew Lincoln
49920,Willow Smith
176628,Anthony DeSando
122747,O.L. Duke
9892,Hunter Carson
113373,Mike Birbiglia
21088,Alan Tudyk
14103,Mark Blum
129021,Bradley Dodds
89470,Frank Bongiorno
822,Avery Brooks
1110405,Mackenzie Davis
4322,Jeff Clark
1219410,Elizabeth Hoffman
105235,Adar Beck
22290,Leelee Sobieski
5694,Robert Forster
2391,Michael Dorn
1196455,Rainbow Francks
47538,Polly Adams
116341,Bill Clinton
30695,Mary Kay Bergman
154917,Al Sapienza
17930,Louis Vanaria
136105,Victoria Racimo
29363,Robert Middleton
45418,Darryl Stephens
119817,Bárbara Mori
9015,Kelly Macdonald
9296,Balthazar Getty
76996,Jonathan Bennett
231610,Parminder Nagra
18516,Nicole Vicius
74438,Robert Boulter
130253,Logan Marshall-Green
1162,Robert Loggia
2638,Cary Grant
78452,Gina Carano
35382,Matthias Brandt
54810,Reece Ritchie
39658,Sally Hawkins
40980,Susan May Pratt
1271809,Connor Corum
14639,Mel Brooks
14731,Henry Silva
62220,Lauren Cohan
1217749,Robert Fieldsteel
16217,Lynn Whitfield
84075,Demetri Martin
1017347,Brenton Thwaites
4521,Burt Young
55086,Cam Gigandet
16921,Clotilde Courau
543349,Leon Isaac Kennedy
66526,Jackie Long
17380,Jay Chou
71010,Tom Conti
6639,Emilia Fox
25414,Jody Thompson
17485,Oliver Platt
140152,Pelé
5469,Ralph Fiennes
1904,Anthony Michael Hall
1388314,Stephan James
1923,Robbie Coltrane
4786,Richard Attenborough
90633,Gal Gadot
290,Christopher Plummer
1397779,Harvey Scrimshaw
88699,Steven R. McQueen
2295,Mickey Rourke
97939,Reggie Bannister
6929,Tippi Hedren
11769,Ted Raimi
18647,Bradford Dillman
5825,David Tomlinson
25504,André the Giant
29068,Ben Cross
32905,Rachel Dratch
15424,Michael Vartan
12975,Doug E. Doug
1013936,Gaurav Gera
51993,Anjul Nigam
21858,Krista Allen
19654,Michael Chiklis
