movie_id,title,revenue,tagline,average_vote,popularity,release_date
802,Lolita,9250000,How did they ever make a movie of ...,7.3,23.962109,1962-06-13
10375,D-Tox,6416302,Survival is a Killer.,5.3,12.669778,2002-01-04
36586,Blade II,155010032,Faster. Sharper. Deadlier.,6.2,67.169587,2002-03-22
11321,Seven Pounds,168167691,Seven names. Seven strangers. One secret.,7.5,41.472404,2008-12-18
70074,Bullet to the Head,9489829,Revenge Never Gets Old.,5.2,22.503935,2013-01-31
242,The Godfather: Part III,136766062,All the power on earth can't change destiny.,7.1,59.194915,1990-12-24
9621,Elizabethtown,52034889,It's a heck of a place to find yourself,6.1,22.894898,2005-10-06
1819,"You, Me and Dupree",130431368,Two's company. Dupree's a crowd.,5.4,18.600367,2006-07-14
8536,Superman II,190458706,The Man of Steel meets his match!,6.5,30.515175,1980-12-04
8046,Gigli,7266209,Life doesn't play by the rules.,3.5,9.053456,2003-08-01
1717,All the King's Men,9450897,Some people will do anything to gain power. Some will do anything to keep it.,5.7,7.768223,2006-09-10
479,Shaft,107196498,"Still the man, any questions?",5.5,19.643365,2000-06-15
9444,Anastasia,139804348,Discover the Adventure Behind the Greatest Mystery of Our Time.,7.4,45.565918,1997-11-20
824,Moulin Rouge!,179213434,No Laws. No Limits. One Rule. Never Fall In Love.,7.4,57.374341,2001-03-09
11456,Domestic Disturbance,54249294,He will do anything to protect his family.,5.4,8.41856,2001-10-30
261023,Black Mass,98837872,Keep your enemies close.,6.3,46.049902,2015-09-04
3683,Flags of Our Fathers,65900249,They fight for their country but they die for their friends.,6.7,23.9366,2006-10-18
22803,Law Abiding Citizen,126690726,The System Must Pay.,7.2,49.593978,2009-10-15
285923,Grindhouse,25037897,A double feature that'll tear you in two!,6.8,16.637642,2007-04-06
39437,Beloved,0,The past has a life of its own.,5.9,1.453765,1998-10-16
1950,Lucky You,5761917,Change your game. Change your life.,5.4,6.162872,2007-05-01
640,Catch Me If You Can,352114312,The true story of a real fake.,7.7,73.944049,2002-12-25
97630,Zero Dark Thirty,132820716,The Greatest Manhunt in History,6.7,38.306954,2012-12-19
9767,The Break-Up,204999686,. . . pick a side.,5.6,26.251217,2006-06-01
11631,Mamma Mia!,609841637,Take a trip down the aisle you'll never forget,6.4,30.780599,2008-07-03
32856,Valentine's Day,216485654,A Love Story. More or Less.,5.7,25.41929,2010-02-10
6519,The Dukes of Hazzard,110803676,Cousins. Outlaws. Thrillbillies.,5.1,15.98212,2005-08-05
8741,The Thin Red Line,98126565,Every man fights his own war.,7.2,40.072583,1998-12-25
49520,The Change-Up,75450437,Who says men can't change?,5.9,32.015477,2011-08-05
1850,Man on the Moon,47434430,"Hello, my name is Andy and this is my movie.",6.9,24.444186,1999-12-22
524,Casino,116112375,No one stays at the top forever.,7.8,40.06688,1995-11-22
26389,From Paris with Love,52826594,Two agents. One city. No merci.,6.1,27.916284,2010-02-05
11817,Bulletproof Monk,0,A power beyond measure requires a protector without equal.,5.1,15.20707,2003-03-28
2123,"Me, Myself & Irene",149270999,From gentle to mental.,6.1,39.001682,2000-06-22
9907,Barnyard,72779000,What happens in the barn stays in the barn,5.3,10.430832,2006-08-04
9969,Deck the Halls,47231070,There glows the neighborhood,5.1,5.952527,2006-11-22
18239,The Twilight Saga: New Moon,709827462,The Next Chapter Begins.,5.6,94.815867,2009-03-15
808,Shrek,484409218,The greatest fairy tale never told.,7.3,67.298732,2001-05-16
38050,The Adjustment Bureau,127869379,Fight for your fate.,6.5,26.60772,2011-03-03
8367,Robin Hood: Prince of Thieves,390493908,"For the good of all men, and the love of one woman, he fought to uphold justice by breaking the law.",6.6,28.803729,1991-06-14
9390,Jerry Maguire,273552592,Everybody loved him... Everybody disappeared.,6.7,27.039636,1996-12-06
72105,Ted,549368315,Ted is coming.,6.3,68.87691,2012-06-29
2898,As Good as It Gets,314178011,A comedy from the heart that goes for the throat.,7.2,37.885022,1997-12-19
10312,Patch Adams,202292902,Laughter is contagious,7.0,35.537397,1998-12-25
109443,Anchorman 2: The Legend Continues,173649015,It's kind of a big deal,6.0,38.125008,2013-12-18
2022,Mr. Deeds,171269535,"Small town kid, big time right hook.",5.6,18.121404,2002-06-28
37686,Super 8,260095987,It Arrives.,6.6,37.069253,2011-06-08
462,Erin Brockovich,256271286,She brought a small town to its feet and a huge corporation to its knees.,7.1,30.347332,2000-03-17
9919,How to Lose a Guy in 10 Days,177371441,One of them is lying. So is the other.,6.3,23.854701,2003-02-07
187017,22 Jump Street,188441614,They're not 21 anymore,7.0,52.380982,2014-06-05
628,Interview with the Vampire,223664608,Drink from me and live forever,7.2,50.163785,1994-11-11
10201,Yes Man,225990978,One Word Can Change Everything.,6.4,43.849351,2008-12-09
302699,Central Intelligence,216972543,Saving the world takes a little Hart and a big Johnson,6.2,45.318703,2016-06-15
9441,Stepmom,0,Be there for the joy. Be there for the tears. Be there for each other.,6.9,16.368283,1998-12-25
274167,Daddy's Home,242786137,Choose your Daddy,5.8,38.616744,2015-12-25
224141,Into the Woods,212902372,Be careful what you wish for...,5.6,65.90161,2014-12-25
388,Inside Man,184376254,It looked like the perfect bank robbery. But you can't judge a crime by its cover.,7.3,45.220386,2006-03-23
2112,Payback,161626121,No More Mr. Nice Guy.,6.7,17.457947,1999-02-05
10329,Congo,152022101,Where you are the endangered species.,5.0,10.755847,1995-06-09
74465,We Bought a Zoo,120081841,A True Zoo Story,6.5,38.629763,2011-12-22
13811,Knowing,155446362,Knowing is everything...,5.9,32.693093,2009-03-19
6877,Failure to Launch,88715192,"To leave the nest, some men just need a little push.",5.5,18.806031,2006-03-10
10320,The Ring Two,161451538,The dead don't sleep.,5.4,32.233713,2005-03-17
50646,"Crazy, Stupid, Love.",142851197,This Is Stupid,7.0,37.990705,2011-07-29
8920,Garfield,200804534,Get ready for frisky business.,5.2,17.667826,2004-06-10
13673,Christmas with the Kranks,0,No! Ho! Ho!,5.2,9.225166,2004-11-24
60308,Moneyball,110206216,What are you really worth?,7.0,46.180421,2011-09-22
6950,Outbreak,189859560,This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.,6.3,30.397496,1995-03-10
225574,Non-Stop,222809600,The hijacking was just the beginning.,6.8,83.295796,2014-01-26
13836,Race to Witch Mountain,106303988,The race is on,5.5,23.935053,2009-03-12
752,V for Vendetta,132511035,People should not be afraid of their governments. Governments should be afraid of their people.,7.7,84.630969,2006-03-15
6038,Shanghai Knights,88323487,A Royal Kick In The Arse.,6.0,16.251204,2003-02-06
9975,Curious George,69834815,Get Carried Away With The Cutest Little Monkey Around!,6.2,9.894346,2006-02-10
11451,Herbie Fully Loaded,66002004,Start your engines...,5.1,12.050755,2005-06-22
12103,Don't Say a Word,100020092,...I'll never tell.,6.0,11.596207,2001-09-28
60304,Hansel & Gretel: Witch Hunters,224803475,Classic tale. New twist.,5.7,53.02787,2013-01-17
2251,Unfaithful,119137784,Where do you go when you've gone too far?,6.3,14.382253,2002-05-10
46529,I Am Number Four,144492830,Three like him have already been killed…he is Number Four.,5.9,43.450266,2011-02-18
231,Syriana,94000000,Everything is connected.,6.3,16.871194,2005-11-23
300671,13 Hours: The Secret Soldiers of Benghazi,69411370,"When everything went wrong, six men had the courage to do what was right.",7.0,42.526529,2016-01-13
228326,The Book of Life,97437106,*No Tag Line*,7.3,34.890999,2014-10-01
9754,Firewall,82800000,Nothing Is More Dangerous Than A Man With Everything To Lose.,5.6,18.186026,2006-02-10
66,Absolute Power,50068310,Corrupts Absolutely.,6.4,13.576765,1997-02-14
4421,G.I. Jane,48169156,Failure is not an option.,6.0,19.434672,1997-08-22
2649,The Game,109423648,What do you get for the man who has everything?,7.5,62.925175,1997-09-12
588,Silent Hill,97607453,We've been expecting you.,6.3,32.927994,2006-04-21
10393,The Replacements,0,Throw the ball. Catch the girl. Keep it simple.,6.1,14.837288,2000-08-07
71552,American Reunion,234989584,Save the best piece for last.,6.1,39.920035,2012-04-04
9631,The Negotiator,44547681,He frees hostages for a living. Now he's taking hostages to survive.,6.8,28.725621,1998-07-29
216282,Into the Storm,160602194,Prepare to go,5.8,20.566554,2014-08-06
306,Beverly Hills Cop III,119208989,*No Tag Line*,5.5,20.333953,1994-05-24
928,Gremlins 2: The New Batch,41482207,Here they grow again.,6.2,33.98637,1990-06-15
205587,The Judge,83719388,Defend your Honor.,7.2,42.472324,2014-10-08
6623,The Peacemaker,0,How do you get the world's attention?,5.8,15.931084,1997-09-26
1577,Resident Evil: Apocalypse,129394835,You're all going to die.,6.1,29.880122,2004-09-10
9801,Bridget Jones: The Edge of Reason,40203020,Same Bridget. Brand new diary.,6.1,28.803802,2004-11-10
2116,Out of Time,55495563,The Clock Is Ticking...,6.1,14.993459,2003-10-03
9624,On Deadly Ground,49000000,His Battle To Save The Alaskan Wilderness And Protect Its People Can Only Be Won...,4.5,9.114168,1994-02-18
14199,The Adventures of Sharkboy and Lavagirl,69425966,Smaller heroes. Just as super.,4.4,12.31101,2005-06-10
1907,The Beach,144056873,Somewhere on this planet it must exist.,6.3,41.362082,2000-02-11
4599,Raising Helen,49718611,Her uptown life gets turned inside out!,5.9,13.298205,2004-05-27
22832,Ninja Assassin,60462347,"Fear not the weapon, but the hand that wields it.",6.2,19.085403,2009-09-29
10390,For Love of the Game,0,Billy Chapel must choose between the woman he loves and the game he lives for.,6.3,9.622345,1999-09-17
9879,Striptease,113309743,Some People Get Into Trouble No Matter What They WEAR.,4.4,11.106006,1996-06-28
38579,Marmaduke,83761844,Live Large,5.0,12.25622,2010-06-04
44603,Hereafter,105197635,Touched by death. Changed by life.,5.8,13.365715,2010-10-15
11892,Murder by Numbers,56714147,The only flaw in their plan was her.,6.0,16.167093,2002-04-19
9691,Assassins,30303072,"In the shadows of life, In the business of death, One man found a reason to live...",6.0,23.073933,1995-10-06
1248,Hannibal Rising,82169884,It started with revenge.,6.0,6.567065,2007-02-06
12220,The Story of Us,58900031,*No Tag Line*,5.9,6.22577,1999-10-13
72710,The Host,63327201,You will be one of us,6.0,42.933027,2013-03-22
10782,Basic,42792561,Deception is their most deadly weapon.,6.2,19.226763,2003-04-18
9573,Blood Work,26199517,He's a heartbeat away from catching the killer,6.1,10.089065,2002-08-04
4959,The International,60161391,Is your money making a killing?,6.0,13.391833,2009-02-03
10061,Escape from L.A.,42277365,Snake Is Back.,5.6,21.637234,1996-08-09
10386,The Iron Giant,23159305,It came from outer space!,7.6,61.245957,1999-08-06
421,The Life Aquatic with Steve Zissou,34808403,"The deeper you go, the weirder life gets.",7.1,25.237969,2004-12-10
316152,Free State of Jones,25035950,Based on the incredible true story.,6.6,21.589393,2016-06-24
11615,The Life of David Gale,38955598,The crime is clear. The truth is not.,7.3,22.442241,2003-02-21
13498,Man of the House,0,Protecting witnesses is a challenge. Living with them is impossible.,5.4,6.004422,2005-02-25
241554,Run All Night,71561644,No sin goes unpunished,6.3,74.64653,2015-03-11
2252,Eastern Promises,55112356,Every sin leaves a mark.,7.2,35.481169,2007-09-14
11968,Into the Blue,44434439,Treasure has its price.,5.8,14.723467,2005-09-30
38319,Your Highness,26121638,Get your quest on.,5.2,21.408222,2011-04-08
69668,Dream House,38502340,"Once upon a time, there were two little girls who lived in a house.",5.8,19.267479,2011-09-30
9770,Mad City,10541523,One man will make a mistake. The other will make it a spectacle.,5.9,3.314004,1997-11-07
11212,Baby's Day Out,16671505,No bib. No crib. No problem.,5.8,21.312186,1994-07-01
10533,The Scarlet Letter,10382407,"When intimacy is forbidden and passion is a sin, love is the most defiant crime of all.",5.5,7.44268,1995-10-13
38363,Fair Game,24188922,Wife. Mother. Spy.,6.5,12.54949,2010-05-20
9923,Domino,22944502,Heads You Live... Tails You Die.,6.0,18.394571,2005-09-22
11863,Jade,9851610,Some fantasies go too far.,5.2,8.189406,1995-10-13
18501,Gamer,40828540,"In the near future, you don't live to play... you'll play to live.",5.6,27.631262,2009-09-03
109491,Beautiful Creatures,60052138,Dark secrets will come to light.,5.6,40.721373,2013-02-13
9275,Death to Smoochy,0,Get ready for an unexpected hit.,5.9,11.329727,2002-03-28
329833,Zoolander 2,55969000,Long time no Z,4.7,37.253774,2016-02-06
12634,The Big Bounce,6808550,It's all in who you trust,5.0,6.397388,2004-01-30
10416,What Planet Are You From?,0,"To save his planet, an alien must find a woman on Earth to have his baby. There's just one problem.",5.4,2.275331,2000-03-03
47327,Drive Angry,28931401,One hell of a ride.,5.3,30.387148,2011-02-24
15268,Street Fighter: The Legend of Chun-Li,12764201,Some fight for power. Some fight for us.,3.9,8.139676,2009-02-27
10796,The One,72700000,Stealing the power of the universes one by one.,5.7,21.746245,2001-11-02
9548,The Adventures of Ford Fairlane,20423389,Kojak. Columbo. Dirty Harry. Wimps.,6.2,2.808428,1990-07-11
18947,The Boat That Rocked,36348784,On air. Off shore. Out of control.,7.2,31.02233,2009-04-01
1900,Traffic,207515725,No one gets away clean,6.9,25.170217,2000-12-27
89,Indiana Jones and the Last Crusade,474171806,"The man with the hat is back. And this time, he's bringing his Dad.",7.6,80.972475,1989-05-24
96724,Anna Karenina,68929150,An epic story of love.,6.5,26.38704,2012-09-06
198184,Chappie,104399548,I am consciousness. I am alive. I am Chappie.,6.6,116.700319,2015-03-04
9481,The Bone Collector,151493655,Serial killer vs. forensic genius,6.5,33.884459,1999-11-04
4547,Panic Room,196397415,*No Tag Line*,6.5,53.043124,2002-03-29
6415,Three Kings,108000000,It's good to be King.,6.6,34.973086,1999-09-27
181283,Child 44,3324330,How do you find a killer who doesn’t exist?,6.1,40.371098,2015-03-15
9896,Rat Race,85498534,563 miles. 9 people. $2 million. 1001 problems!,6.0,18.60049,2001-07-30
167,K-PAX,50315140,Change the way you look at the world.,7.1,30.920075,2001-10-22
11232,Kate & Leopold,0,If they lived in the same century they'd be perfect for each other.,6.0,11.940711,2001-12-25
1636,Bedazzled,90383208,Meet the Devil. She's giving Elliott seven wishes. But not a chance in Hell.,5.6,19.348007,2000-10-19
2148,The Cotton Club,25928721,It was the jazz age. It was an era of elegance and violence. The action was gambling. The stakes were life and death.,6.6,8.59075,1984-12-14
5176,3:10 to Yuma,70016220,Time waits for one man.,6.9,48.801089,2007-09-06
260346,Taken 3,325771424,It Ends Here,6.1,88.844777,2014-12-16
1389,Out of Sight,77745568,Opposites attract.,6.5,16.000178,1998-06-26
9894,The Cable Guy,102825796,There's no such thing as free cable.,5.7,19.525659,1996-06-10
8592,Dick Tracy,103738726,Their turf. Their game. Their rules. They didn't count on HIS law...,5.9,7.859226,1990-06-15
913,The Thomas Crown Affair,124305181,How do you get the man who has everything?,6.6,18.102572,1999-08-06
11091,Riding in Cars with Boys,35743308,One day can make your life; one day can ruin your life. All life is is four or five big days that change everything.,6.5,7.226115,2001-10-19
1368,First Blood,125212904,This time he's fighting for his life.,7.2,63.071046,1982-10-22
5393,Happily N'Ever After,38085778,Fairy Tale Endings Aren't What They Used To Be,4.6,10.410933,2006-09-14
9095,Mary Reilly,12379402,The untold story of Jekyll and Hyde,5.7,6.067212,1996-02-23
8874,My Best Friend's Wedding,299288605,It's about finding the love of your life. And deciding what to do about it.,6.3,15.401855,1997-06-19
11467,America's Sweethearts,0,Hollywood's hottest couple just split up. It'll take more than special effects to reunite them.,5.5,10.698929,2001-07-17
320,Insomnia,113714830,A tough cop. A brilliant killer. An unspeakable crime.,6.8,41.322708,2002-05-24
199,Star Trek: First Contact,150000000,Resistance is futile.,7.0,25.6713,1996-11-21
20533,Jonah Hex,10539000,Revenge gets ugly.,4.4,22.581313,2010-06-18
10684,Courage Under Fire,100860818,A medal for honor. A search for justice. A battle for truth.,6.2,12.971122,1996-07-04
1624,Liar Liar,181000000,Trust me.,6.4,26.721386,1997-03-21
325789,The Infiltrator,15436808,The true story of one man against the biggest drug cartel in history.,6.6,24.672234,2016-07-13
113464,Inchon,5200000,LOVE. DESTINY. HEROES. War Changes Everything.,6.5,0.146783,1981-05-04
888,The Flintstones,341631208,Yabba-Dabba-Doo!,5.0,28.964162,1994-05-26
82675,Taken 2,376141306,First they took his daughter. Now they're coming for him.,6.1,49.353524,2012-09-27
